comment_id,post_id,platform,author_name,author_id,comment_text,published_at,like_count,reply_count,sentiment_label,sentiment_score,crawled_at,is_reply,parent_comment_id,comment_text_clean,language,text_length,word_count,is_valid,cleaned_at
Ugy-NcLvotG43-4AAG54AaABAg,3RmOvxilbPM,YouTube,@MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,This is one of the biggest traps video I&;ve ever done lol. Who did you expect to win?,2025-11-08T16:58:05Z,30057,0,,,2025-11-16T21:43:03.857521,False,,one biggest traps video i&;ve ever done lol. who expect win?,en,86,18,True,2025-11-16T21:43:12.698397
UgxnlDuaV98Wa22m1GN4AaABAg,3RmOvxilbPM,YouTube,@omarabdallah3436,UCEnxa_FxneXOQLbdnoCWwpQ,Justice for Tomer.,2025-11-09T14:22:24Z,23909,0,,,2025-11-16T21:43:03.857521,False,,justice tomer.,en,18,3,True,2025-11-16T21:43:12.698397
UgyKGmO1xSFCJ0H9lKB4AaABAg,3RmOvxilbPM,YouTube,@Spunkyy,UCOW0lbzi4TaNRw_E4z-m-xw,"No doubt, Tomer is the MVP for this entire video.",2025-11-08T17:34:25Z,20217,0,,,2025-11-16T21:43:03.857521,False,,"no doubt, tomer mvp entire video.",en,49,10,True,2025-11-16T21:43:12.698397
Ugz2Iv5CGYDwa8oFDq14AaABAg,3RmOvxilbPM,YouTube,@Johpat-3p4t,UCxWJDpU8lVlRoIauMM9-YTw,"Bailey is literally the definition of being in a group project, doing nothing, and still getting an A",2025-11-10T22:36:41Z,17465,0,,,2025-11-16T21:43:03.857521,False,,"bailey literally definition being group project, doing nothing, still getting",en,101,18,True,2025-11-16T21:43:12.698915
UgzYbQNUzWpBzJps_w94AaABAg,3RmOvxilbPM,YouTube,@suhanshrestha5026,UCRf_BlX0ct097NHIVS5jipw,the most undeserved winner in mr beast history,2025-11-09T16:37:04Z,16108,0,,,2025-11-16T21:43:03.857521,False,,most undeserved winner mr beast history,en,46,8,True,2025-11-16T21:43:12.698915
UgzCmlkzzrgyJjeSnGl4AaABAg,3RmOvxilbPM,YouTube,@arponsaha789,UCS-CHQauItVWncJvJsCjA3w,im sorry but this is the first time I&;ve ever been disappointed by a MrBeast winner,2025-11-09T13:21:49Z,14770,0,,,2025-11-16T21:43:03.857521,False,,im sorry first time i&;ve ever disappointed mrbeast winner,en,84,16,True,2025-11-16T21:43:12.698915
Ugyc3NUpWx1rOo_oKh14AaABAg,3RmOvxilbPM,YouTube,@NxMercyy,UCtUDun8NTPIYoLZz1SYrCAQ,Without a doubt the worst challenge winner. Tomer carried her through 3 games lmao,2025-11-08T23:07:29Z,14547,0,,,2025-11-16T21:43:03.857521,False,,without doubt worst challenge winner. tomer carried through 3 games lmao,en,82,14,True,2025-11-16T21:43:12.698915
UgwN6labn5np98S_mFd4AaABAg,3RmOvxilbPM,YouTube,@rodaka7258,UClvxpIAEANiavpG5TW7Cfrw,Baylee was probably one of the only people i was hoping NOT to win bruh,2025-11-10T17:25:34Z,11212,0,,,2025-11-16T21:43:03.857521,False,,baylee probably one only people hoping not win bruh,en,71,15,True,2025-11-16T21:43:12.698915
Ugy141wXqB1SAM_mMul4AaABAg,3RmOvxilbPM,YouTube,@lukewymer178,UC0zZeIghskQE2lsc7VxRNaA,Tomer quite literally carried this episode. The fact that he saved her and she betrayed him is wild work. Bring him back!,2025-11-11T22:20:33Z,10605,0,,,2025-11-16T21:43:03.857521,False,,tomer quite literally carried episode. fact saved betrayed wild work. bring back!,en,121,22,True,2025-11-16T21:43:12.698915
UgxPT6iT0zitz3ZsUtN4AaABAg,3RmOvxilbPM,YouTube,@d4vidz,UC9gGVoL2HD0xyLAhxVCCetA,Tomer is the true hero💪,2025-11-08T18:03:01Z,9342,0,,,2025-11-16T21:43:03.857521,False,,tomer true hero💪,en,23,5,True,2025-11-16T21:43:12.699423
UgzMGBZC-Ze24CU5zPt4AaABAg,3RmOvxilbPM,YouTube,@T0N3E,UC0DB75N5H0s4t5Vcley547Q,Most undeserved Mr beast win of all time,2025-11-09T10:45:28Z,7565,0,,,2025-11-16T21:43:03.857521,False,,most undeserved mr beast win all time,en,40,8,True,2025-11-16T21:43:12.699423
UgwNWVVmfN65uvKsdkZ4AaABAg,3RmOvxilbPM,YouTube,@mukta606,UCXeQhabfR5PCFk0MMThLwMQ,IM SORRY BUT THIS IS FIRST TIME I&;VE EVER BEEN DISAPPOINTEN BY A MRBEAST WINNER......!!,2025-11-11T08:49:44Z,7448,0,,,2025-11-16T21:43:05.860521,False,,im sorry first time i&;ve ever disappointen mrbeast winner......!!,en,88,15,True,2025-11-16T21:43:12.699423
Ugwzf6bTKJsyx4ul5Od4AaABAg,3RmOvxilbPM,YouTube,@miohvh,UCgnDbFsQD2zYjzZiJycPG3Q,i dont think i&;ve ever been more mad at someone winning,2025-11-09T08:01:58Z,7167,0,,,2025-11-16T21:43:03.857521,False,,dont think i&;ve ever more mad someone winning,en,56,11,True,2025-11-16T21:43:12.699939
UgxinR_GEqQZx4jShUp4AaABAg,3RmOvxilbPM,YouTube,@strangegamerz7,UC1slyA6RaO-AJi3gFr3xVtw,"Tommer was the one who showed Absolute Sportsmanship , saved all his teammates in round 3 , pure domination and precision . He was the most deserved to Win this 😭😭😭Pls bring back Tommer in next Video",2025-11-09T15:07:48Z,7003,0,,,2025-11-16T21:43:03.857521,False,,"tommer one who showed absolute sportsmanship , saved all his teammates round 3 , pure domination precision . most deserved win 😭😭😭pls bring back tommer next video",en,199,37,True,2025-11-16T21:43:12.699939
UgysgCP8Gu5OSVrJNt94AaABAg,3RmOvxilbPM,YouTube,@SyedNeelabAzhar,UCOHOMBzBnyfJzOSNRRfAhOw,We want Tomer back,2025-11-09T14:40:44Z,6571,0,,,2025-11-16T21:43:04.542330,False,,want tomer back,en,18,4,True,2025-11-16T21:43:12.699939
UgydacJxkT1lN7jg6K94AaABAg,3RmOvxilbPM,YouTube,@shrutika_world,UCHBsB96A2zT3mPmlrZ4qDKA,Tomar was real deserving winner 😢,2025-11-09T14:35:45Z,5649,0,,,2025-11-16T21:43:05.860521,False,,tomar real deserving winner 😢,en,33,6,True,2025-11-16T21:43:12.699939
UgzsOEfjKQEpFtb6Hp94AaABAg,3RmOvxilbPM,YouTube,@arturosparnanzoni6871,UCSMogN_dr-DSBxebARKSY7A,we all want tomer to come back in another challenge. he really deserved that win... 💔💔💔💔,2025-11-10T17:26:39Z,4974,0,,,2025-11-16T21:43:03.857521,False,,all want tomer come back another challenge. really deserved win... 💔💔💔💔,en,88,16,True,2025-11-16T21:43:12.699939
Ugw_FBZSm-f0tm110J14AaABAg,3RmOvxilbPM,YouTube,@AvengerKing150,UCxy2I1IDgD4BhPMB1XvTu2g,Give Tomer another chance!!! Tomer was definitely the MVP.,2025-11-10T16:13:14Z,4078,0,,,2025-11-16T21:43:03.857521,False,,give tomer another chance!!! tomer definitely mvp.,en,58,9,True,2025-11-16T21:43:12.699939
Ugynt7wZsBuj_mh2vIF4AaABAg,3RmOvxilbPM,YouTube,@leonpijnappel106,UCYk-_vmfN2FmWxhsYGXZWwQ,"Tomer deserved to win. He is an absolute legend. He did everything in his power to get to that last round: Respect, power, strength and speed just to get finished in the last round.",2025-11-08T20:39:42Z,3675,0,,,2025-11-16T21:43:03.857521,False,,"tomer deserved win. absolute legend. everything his power get last round: respect, power, strength speed just get finished last round.",en,181,34,True,2025-11-16T21:43:12.700448
UgwnPKof-mKeAB-Pcth4AaABAg,3RmOvxilbPM,YouTube,@flashy4429,UCy0y1iib9zcqe8ADA0KJY-A,This is the most undeserved trophy ever .,2025-11-09T09:56:47Z,3388,0,,,2025-11-16T21:43:04.542330,False,,most undeserved trophy ever .,en,41,8,True,2025-11-16T21:43:12.700448
UgwNJaVFiVJTznnmK0p4AaABAg,3RmOvxilbPM,YouTube,@gersongranados8064,UCgZCZMAvpnvUxJslk3uaWqQ,Tomer!! We need him back!! He deserved to win,2025-11-08T18:54:55Z,3341,0,,,2025-11-16T21:43:03.857521,False,,tomer!! need back!! deserved win,en,45,9,True,2025-11-16T21:43:12.700448
UgzzUuo3IZ8cbzAnioh4AaABAg,3RmOvxilbPM,YouTube,@India46417,UCSlKxdsB4LFDCqXz4rpt5MQ,this is the first time I have been disappointed by Mr beast winner Bailey did not deserve to win,2025-11-09T14:14:57Z,3264,0,,,2025-11-16T21:43:06.681946,False,,first time disappointed mr beast winner bailey not deserve win,en,96,19,True,2025-11-16T21:43:12.700448
UgyU05co9IEzoduaT0l4AaABAg,3RmOvxilbPM,YouTube,@guidesfortech,UC_p1AkRw-s-sUA2SdPIDq2A,it&;s the first time i&;m disappointed with a Mr Beast contest winner,2025-11-10T10:46:41Z,3141,0,,,2025-11-16T21:43:05.860521,False,,it&;s first time i&;m disappointed mr beast contest winner,en,69,12,True,2025-11-16T21:43:12.700448
UgytHHxiZ12xZ1AI9NB4AaABAg,3RmOvxilbPM,YouTube,@Andrew-a0402,UCiVCVSbE55Cqg9LZtTPb5eQ,Tomer is the real hero of this video.,2025-11-08T17:27:33Z,3004,0,,,2025-11-16T21:43:03.857521,False,,tomer real hero video.,en,37,8,True,2025-11-16T21:43:12.700448
Ugzci7WSfUAdg_WsdT14AaABAg,3RmOvxilbPM,YouTube,@ZrenyxYT,UCghIAiHGpUPSiVHpZqukpPw,Tomer helped Bayley to win. Bayley helped Tomer to lose. It&;s just crazy how it ended. Salute for my boy Tomer🥀🫡,2025-11-09T08:19:44Z,2954,0,,,2025-11-16T21:43:03.857521,False,,tomer helped bayley win. bayley helped tomer lose. it&;s just crazy how ended. salute my boy tomer🥀🫡,en,113,21,True,2025-11-16T21:43:12.700448
UgwQ9k1OdYedjlXU2BF4AaABAg,3RmOvxilbPM,YouTube,@2d.o,UC_1mHSl63RumWMRsPI9Djcg,"<a href="""">30:25</a> she did not 😥",2025-11-08T20:10:20Z,2936,0,,,2025-11-16T21:43:05.860521,False,,"<a href="""">30:25</a> not 😥",en,34,6,True,2025-11-16T21:43:12.700965
UgzfwS2qQVt694lYWeB4AaABAg,3RmOvxilbPM,YouTube,@chickensouplover566,UCT6N6iJn-wJNXhxwUUDWs_Q,Could be the most undeserved win of all time,2025-11-08T22:31:44Z,2917,0,,,2025-11-16T21:43:03.857521,False,,most undeserved win all time,en,44,9,True,2025-11-16T21:43:12.700965
Ugx772TDvyRTag4gFCZ4AaABAg,3RmOvxilbPM,YouTube,@qAriyanEditz,UClCk7wHRUq2IW3eXw-qzMvA,Justice for Tomerrrrrrrrrr He deserved to winnnnnnnnnnnnnnn😊😊😊😊,2025-11-09T14:35:17Z,2902,0,,,2025-11-16T21:43:03.857521,False,,justice tomerrrrrrrrrr deserved winnnnnnnnnnnnnnn😊😊😊😊,en,63,7,True,2025-11-16T21:43:12.700965
Ugy-cu8bcVr8lA99piR4AaABAg,3RmOvxilbPM,YouTube,@kareenaagarwal4872,UCeEXO6NIeOP1QTWEOZGaG-A,We need Tomer back. He is the definition of a legend,2025-11-08T20:08:33Z,2888,0,,,2025-11-16T21:43:03.857521,False,,need tomer back. definition legend,en,52,11,True,2025-11-16T21:43:12.700965
UgxbGhPMXFar3Ly8m0F4AaABAg,3RmOvxilbPM,YouTube,@ignasvideika4204,UC-iwJbE1plw7X8Y6-1dITvg,Bring Tomer back or give him at least 50k for making this video such a banger!,2025-11-11T16:39:19Z,2407,0,,,2025-11-16T21:43:03.857521,False,,bring tomer back give least 50k making video such banger!,en,78,16,True,2025-11-16T21:43:12.700965
Ugzroa78Ocrk_sPY_Cd4AaABAg,3RmOvxilbPM,YouTube,@YelBelPoyy,UCpQ3lZlq7a8FAtxu8Ay5AIA,"The most undeserving person to win this competition, especially after Tomer carried her throughout the rounds.",2025-11-12T18:48:02Z,2255,0,,,2025-11-16T21:43:03.857521,False,,"most undeserving person win competition, especially after tomer carried throughout rounds.",en,110,16,True,2025-11-16T21:43:12.700965
UgysbhKIM7xHbyFRnrp4AaABAg,3RmOvxilbPM,YouTube,@masumalmahamud4101,UCk6W8HgIXAxIo8gd-rOtC4w,Tomer deserves another chance. Bring back Tomer,2025-11-09T09:11:24Z,2157,0,,,2025-11-16T21:43:03.857521,False,,tomer deserves another chance. bring back tomer,en,47,7,True,2025-11-16T21:43:12.700965
UgxQYC4u47ODTU8pilF4AaABAg,3RmOvxilbPM,YouTube,@KNRS927,UC99vFNTOu0CEHEc72znSKHA,"Baylee is probably the luckiest and most undeserving winner I’ve ever seen on a MrBeast Challenge. Tomer deserved to win the most, bring him back for a future video.",2025-11-08T23:44:26Z,2148,0,,,2025-11-16T21:43:04.542330,False,,"baylee probably luckiest most undeserving winner i’ve ever seen mrbeast challenge. tomer deserved win most, bring back future video.",en,165,29,True,2025-11-16T21:43:12.701481
UgzO5B0SPdKoSKCK0eZ4AaABAg,3RmOvxilbPM,YouTube,@impulsecod322,UCWYXJFRtHHtBvw43J0etNFQ,Tomer needs to return. Absolute goat,2025-11-14T20:55:26Z,1913,0,,,2025-11-16T21:43:03.857521,False,,tomer needs return. absolute goat,en,36,6,True,2025-11-16T21:43:12.701481
Ugy2KKgDe_-yhT5Z8gp4AaABAg,3RmOvxilbPM,YouTube,@ShlokYadav-l7k,UCXcqKxBy15hS7K49agI6TUw,Respect For Tomer 📈,2025-11-08T19:21:03Z,1871,0,,,2025-11-16T21:43:03.857521,False,,respect tomer 📈,en,19,4,True,2025-11-16T21:43:12.701481
Ugz-sosEEfvnu2UIkqB4AaABAg,3RmOvxilbPM,YouTube,@shahrukhasghar7677,UCpo6fNS-7tbDGRfppVMXxGw,Respect for Tomer 💖 He had golden heart and helped everyone. RESPECT!!,2025-11-08T19:36:23Z,1848,0,,,2025-11-16T21:43:03.857521,False,,respect tomer 💖 golden heart helped everyone. respect!!,en,70,12,True,2025-11-16T21:43:12.701481
UgxdlMoYA3-LvBszznh4AaABAg,3RmOvxilbPM,YouTube,@dudaAnya,UCF-MTlHmVJIj3-xTWgrJE2Q,TOMER DESERVES ANOTHER CHANCE!!!!!!!,2025-11-09T09:00:05Z,1827,0,,,2025-11-16T21:43:04.542330,False,,tomer deserves another chance!!!!!!!,en,36,4,True,2025-11-16T21:43:12.701481
Ugz4hwsIAkdSo9ytC_t4AaABAg,3RmOvxilbPM,YouTube,@FilzZwerg,UCLFJGHMisv84VlHDQZwlHcA,Me going in the comments already knowing what I&;m gonna read,2025-11-10T21:36:13Z,1822,0,,,2025-11-16T21:43:06.681946,False,,going comments already knowing what i&;m gonna read,en,61,11,True,2025-11-16T21:43:12.701481
UgzlvklWNRRUTrzaj6F4AaABAg,3RmOvxilbPM,YouTube,@pixballhd3512,UCJzdFRkQsZcdE7YM82O5ZMg,The most undeserved winner on mrbeast channel,2025-11-11T14:30:48Z,1768,0,,,2025-11-16T21:43:03.857521,False,,most undeserved winner mrbeast channel,en,45,7,True,2025-11-16T21:43:12.701481
Ugx9KuDmXQv4MbDjSF94AaABAg,3RmOvxilbPM,YouTube,@Cleo_dan67,UClwR896TNERSLxVDxFhVc4A,tomer was the first actually good competetor i have seen in a mr beast video with a great mindset to help others and win plz bring back tomer [live long and prosper ],2025-11-08T23:11:32Z,1762,0,,,2025-11-16T21:43:03.857521,False,,tomer first actually good competetor seen mr beast video great mindset help others win plz bring back tomer [live long prosper ],en,166,33,True,2025-11-16T21:43:12.701990
UgxFfEoojCQKNReEIiN4AaABAg,3RmOvxilbPM,YouTube,@JoseGonzalez-t9j6e,UCyP8fNd6G0YsazF4gn9pebg,People deserving to win<br>1.) Tomer<br>2.) Joseph<br>3.) Kinsley<br>100.) Baylee,2025-11-09T20:33:47Z,1707,0,,,2025-11-16T21:43:03.857521,False,,people deserving win<br>1.) tomer<br>2.) joseph<br>3.) kinsley<br>100.) baylee,en,81,8,True,2025-11-16T21:43:12.701990
UgwZdhxfOklz2A_CJhx4AaABAg,3RmOvxilbPM,YouTube,@aiertz-p7m,UC_v2S-maGW1anwQkTZGc41w,"Give Tomer a second chance, he deserves it",2025-11-09T10:44:37Z,1696,0,,,2025-11-16T21:43:04.542330,False,,"give tomer second chance, deserves",en,42,8,True,2025-11-16T21:43:12.701990
Ugy5VzRJqYcTy3tHXZB4AaABAg,3RmOvxilbPM,YouTube,@Aidenlathropracing41,UCkDSSZaCAgPVQsFl8UQUtyg,The girl who did absolutely nothing the whole game won 😂,2025-11-09T21:06:38Z,1651,0,,,2025-11-16T21:43:06.681946,False,,girl who absolutely nothing whole game won 😂,en,56,11,True,2025-11-16T21:43:12.701990
Ugxdk9fdEODbrwqqd1l4AaABAg,3RmOvxilbPM,YouTube,@noaholzmann,UCKBNY3iO9r2V9u1k-JdA7EQ,Least satisfying win on the channel so far,2025-11-08T22:47:32Z,1633,0,,,2025-11-16T21:43:03.857521,False,,least satisfying win channel so far,en,42,8,True,2025-11-16T21:43:12.701990
UgwQS9W15k05QGmPufN4AaABAg,3RmOvxilbPM,YouTube,@Ian-ahen07,UC5kFyyme-RI5fs3FzwtcCLg,Baylee is the most undeserving winner ever. 😂 She literally did nothing,2025-11-09T13:03:29Z,1607,0,,,2025-11-16T21:43:06.681946,False,,baylee most undeserving winner ever. 😂 literally nothing,en,71,12,True,2025-11-16T21:43:12.701990
UgyUEDDtxc0BRRmAdgl4AaABAg,3RmOvxilbPM,YouTube,@MV-tr7wj,UCcBE31dWdP-o8wRqWgMoK6Q,Tomer was the MVP of this video. Please bring him back,2025-11-08T22:33:50Z,1605,0,,,2025-11-16T21:43:03.857521,False,,tomer mvp video. please bring back,en,54,11,True,2025-11-16T21:43:12.701990
Ugx2zrqLZyvt0rmn5f94AaABAg,3RmOvxilbPM,YouTube,@BedwarguyCrafts,UCh9HVnSJtan_VnD0akPhhZA,"Without Tomer you&;re nothing, Baylee.",2025-11-09T07:52:34Z,1597,0,,,2025-11-16T21:43:05.860521,False,,"without tomer you&;re nothing, baylee.",en,38,5,True,2025-11-16T21:43:12.701990
Ugw7By3qiKTElmynis14AaABAg,3RmOvxilbPM,YouTube,@madisonramirez9267,UCCxczh9-YqOwnm4Cku_T_8w,Tomer is a champion of hearts. He is a real one.,2025-11-09T17:53:57Z,1592,0,,,2025-11-16T21:43:03.857521,False,,tomer champion hearts. real one.,en,48,11,True,2025-11-16T21:43:12.701990
UgwbEC4ZsSfDPAlQiZp4AaABAg,3RmOvxilbPM,YouTube,@Iudexwrio,UCd59LClAx4RNPKDubvznfxA,"Tomer is the real winner, he deserves that trophy",2025-11-09T10:43:44Z,1551,0,,,2025-11-16T21:43:03.857521,False,,"tomer real winner, deserves trophy",en,49,9,True,2025-11-16T21:43:12.702580
UgwPqUTo3MjCmTmkyXp4AaABAg,3RmOvxilbPM,YouTube,@bongelaphieunitia4298,UCPaij0AzgvzoP2jDqJvA75g,One of the most undeserved Mr beast wins of all time,2025-11-09T00:56:22Z,1520,0,,,2025-11-16T21:43:03.857521,False,,one most undeserved mr beast wins all time,en,52,11,True,2025-11-16T21:43:12.702580
UgyEDSy7rZNwfVo8Dsx4AaABAg,3RmOvxilbPM,YouTube,@AK-47Ke,UCjJtlxPE7omDYQiOvNV-VDg,Tomer is a legend he shows that some hero’s don’t need capes we need him in another video.,2025-11-08T19:48:15Z,1518,0,,,2025-11-16T21:43:03.857521,False,,tomer legend shows some hero’s don’t need capes need another video.,en,90,18,True,2025-11-16T21:43:12.702580
Ugxqb_3YriDFWJWxJcJ4AaABAg,3RmOvxilbPM,YouTube,@Shiddat-HD,UCB8xne6lftDWY1WFC0j81OQ,im sorry but this is the first time I&;ve ever been disappointed by a MrBeast winner.,2025-11-09T11:45:41Z,1478,0,,,2025-11-16T21:43:05.860521,False,,im sorry first time i&;ve ever disappointed mrbeast winner.,en,85,16,True,2025-11-16T21:43:12.702580
UgxIUftMQtJLiCdk0H14AaABAg,3RmOvxilbPM,YouTube,@Alzai7Dev,UCIloWb0KFlPqnZu6U8ozgOA,Tomer is real the MVP! <br>Tomer Saved them.<br>Justice for Tomer.,2025-11-09T05:04:10Z,1436,0,,,2025-11-16T21:43:03.857521,False,,tomer real mvp! <br>tomer saved them.<br>justice tomer.,en,66,10,True,2025-11-16T21:43:12.702580
UgyvZnLVCRswa9FYUEp4AaABAg,3RmOvxilbPM,YouTube,@itzBananaaa,UC1R40VHso-E6LMNIo4QUvdA,Baylee&;s win is actually pure ragebait🥀,2025-11-08T21:28:39Z,1420,0,,,2025-11-16T21:43:04.541632,False,,baylee&;s win actually pure ragebait🥀,en,40,6,True,2025-11-16T21:43:12.702580
UgwEMdrpilGergjQ3IB4AaABAg,3RmOvxilbPM,YouTube,@aidanconnors,UCHa9I0lly1E8dHsecVIcnqQ,baileys the definition of doing nothing in a group project and still getting a A,2025-11-08T23:04:52Z,1392,0,,,2025-11-16T21:43:05.860521,False,,baileys definition doing nothing group project still getting,en,80,15,True,2025-11-16T21:43:12.703023
Ugz-U44bVWpqMoZkSV54AaABAg,3RmOvxilbPM,YouTube,@123راني,UC8hVaCcTbP61Ec15IUxmboA,Tomer won everyone&;s hearts; he truly is a leader.,2025-11-08T18:14:31Z,1381,0,,,2025-11-16T21:43:03.857521,False,,tomer won everyone&;s hearts; truly leader.,en,51,9,True,2025-11-16T21:43:12.703023
UgzKvy-N6PWl1HRUfCZ4AaABAg,3RmOvxilbPM,YouTube,@ShantanuTupake,UCPcLRI63VKyS-iWaIPsE0Ww,"Tomer is the MVP for sure. Bring him back in the next challenge, bro is a warrior. The girl who won didn&;t even do anything and missed every single glass heart lol",2025-11-09T01:25:16Z,1366,0,,,2025-11-16T21:43:03.857521,False,,"tomer mvp sure. bring back next challenge, bro warrior. girl who won didn&;t even anything missed every single glass heart lol",en,164,32,True,2025-11-16T21:43:12.703023
UgwBEcSd_yFIH7D5Tj94AaABAg,3RmOvxilbPM,YouTube,@shoaibshaikh03625,UCT09VaTNhiiwIm6Zy6NL0zA,"<a href="""">30:05</a> she is worst at shooting and yet somehow she won 😂😂",2025-11-08T17:37:44Z,1338,0,,,2025-11-16T21:43:06.681946,False,,"<a href="""">30:05</a> worst shooting yet somehow won 😂😂",en,72,13,True,2025-11-16T21:43:12.703023
UgzqbeIQlWOC5ccYZiF4AaABAg,3RmOvxilbPM,YouTube,@KrishtianBillingsley,UCcsaNVBZmWnSG8dBi1XMlfg,I don’t think I’ve ever been mad about a Mr beast winner until now,2025-11-13T10:44:52Z,1291,0,,,2025-11-16T21:43:03.857521,False,,don’t think i’ve ever mad about mr beast winner until now,en,66,14,True,2025-11-16T21:43:12.703023
UgzOEuzDtKJlxCatx4V4AaABAg,3RmOvxilbPM,YouTube,@naziashams5,UCoZdegzTIgBp_hFl0OqFXcQ,Winner of trophy - Baylee.<br>Winner of hearts and game - Tomer❤,2025-11-09T09:40:27Z,1286,0,,,2025-11-16T21:43:03.857521,False,,winner trophy - baylee.<br>winner hearts game - tomer❤,en,64,11,True,2025-11-16T21:43:12.703023
UgwiSa8d6j0NESlRC4R4AaABAg,3RmOvxilbPM,YouTube,@Zeedits_äj́ジ,UCrLJKymZvQ4668zAnhJZePw,"Tomer is a legend bro, justice for him",2025-11-08T19:48:34Z,1276,0,,,2025-11-16T21:43:03.857521,False,,"tomer legend bro, justice",en,38,8,True,2025-11-16T21:43:12.703023
UgyynRdsZSkhp-efroJ4AaABAg,3RmOvxilbPM,YouTube,@ytyt547,UCaC865kJ1KKtvXJSqKPWWLQ,"Tomer was the most deserving to win, he should at least get a consolation prize, as he took out the strongest players out of the game. He was the most accurate shooter, and an excellent captain. He was also the most entertaining, honest, intriguing and interesting to watch. Would love to see him in more videos",2025-11-09T09:23:26Z,1250,0,,,2025-11-16T21:43:03.857521,False,,"tomer was the most deserving to win, he should at least get a consolation prize, as he took out the strongest players out of the game. he was the most accurate shooter, and an excellent captain. he was also the most entertaining, honest, intriguing and interesting to watch. would love to see him in more videos",vi,311,56,True,2025-11-16T21:43:12.703023
UgxQXezAo7nqwWtnCYh4AaABAg,3RmOvxilbPM,YouTube,@WilliaMandels,UCx2s0vhO06RkVaSu01ZlPlw,"Baylee won the throphy, Tomer won the game.",2025-11-09T08:48:32Z,1245,0,,,2025-11-16T21:43:05.860521,False,,"baylee won throphy, tomer won game.",en,43,8,True,2025-11-16T21:43:12.703023
UgysjApisTpv-2tOO494AaABAg,3RmOvxilbPM,YouTube,@Dwarshy123,UC6Njr0gH8ZaiXb8edI_T1Yg,"Baylee won the game, Tomer won our hearts",2025-11-08T22:46:04Z,1218,0,,,2025-11-16T21:43:04.541632,False,,"baylee won game, tomer won our hearts",en,41,8,True,2025-11-16T21:43:12.703023
Ugw25pRW4IRsIfyz0ZB4AaABAg,3RmOvxilbPM,YouTube,@Kettie-j6t,UCqoIjdw3u9Ijsgz4Gr1g2rA,Tomer is the celebrity now... I&;m rooting for him,2025-11-08T18:54:52Z,1210,0,,,2025-11-16T21:43:03.857521,False,,tomer celebrity now... i&;m rooting,en,50,9,True,2025-11-16T21:43:12.703023
Ugy71beG1qqU9acKocd4AaABAg,3RmOvxilbPM,YouTube,@BrockTheBassHater,UCwp0O031ciPnlvIHQoEXTRQ,Baylee might’ve been the worst contestants to win in the history of MRBEAST. she got carried every game,2025-11-08T18:10:23Z,1149,0,,,2025-11-16T21:43:06.681946,False,,baylee might’ve worst contestants win history mrbeast. got carried every game,en,103,18,True,2025-11-16T21:43:12.703023
UgyYcNzYB_C8yXUdgIt4AaABAg,3RmOvxilbPM,YouTube,@iyalmelan,UCEiUwlzTqRx358U03yGwWDA,Tomer definitely the MVP at this Video,2025-11-09T00:24:20Z,1145,0,,,2025-11-16T21:43:03.857521,False,,tomer definitely mvp video,en,38,7,True,2025-11-16T21:43:12.703023
UgzClEwrmSy4FxkRwvt4AaABAg,3RmOvxilbPM,YouTube,@JiminJeruko-xo7kd,UCjkDaRvITwT5W0Yf7ewjuYA,Bring Back Tomer Pleaseeee!!! 🥺 He deserves the W!!!!!!,2025-11-09T13:08:48Z,1134,0,,,2025-11-16T21:43:04.542330,False,,bring back tomer pleaseeee!!! 🥺 deserves w!!!!!!,en,55,9,True,2025-11-16T21:43:12.703023
UgxaeTi7N3ACzdv_QvR4AaABAg,3RmOvxilbPM,YouTube,@stephonriley7491,UC9HWizQSojQBmbuKF3AbJnw,we need tomer back idc he’s the real winner 😂,2025-11-08T21:31:52Z,1130,0,,,2025-11-16T21:43:04.542330,False,,need tomer back idc he’s real winner 😂,en,45,10,True,2025-11-16T21:43:12.703023
UgyGQrtsSp89Km79uNF4AaABAg,3RmOvxilbPM,YouTube,@memepage99-d99,UCYWPiV8sbN6e_Q9z40xocJg,Just for tomer he deserved to win 🥺,2025-11-09T14:22:28Z,1110,0,,,2025-11-16T21:43:06.681946,False,,just tomer deserved win 🥺,en,35,8,True,2025-11-16T21:43:12.703023
UgxUlg2ww_tSIIJaIsl4AaABAg,3RmOvxilbPM,YouTube,@AthleticLeonel23,UCaVteNgrFRzzn3UgpePkfjA,Tomer was probably the best in the challenge,2025-11-08T23:07:10Z,1094,0,,,2025-11-16T21:43:05.860521,False,,tomer probably best challenge,en,44,8,True,2025-11-16T21:43:12.703023
Ugzd4acrqPJQunt8R0x4AaABAg,3RmOvxilbPM,YouTube,@edameedane8087,UC_NZ-nD6_YhyuL717h8ZwIw,WE STAND WITH TOMER!!,2025-11-09T06:14:12Z,993,0,,,2025-11-16T21:43:04.542330,False,,stand tomer!!,en,21,4,True,2025-11-16T21:43:12.703023
UgzCJw178ZcSgSYBtuZ4AaABAg,3RmOvxilbPM,YouTube,@wentyndev,UCodM8QkUkql2tErRuNl19ug,"Tomer may have lost that game, but his honor is forever etched in our hearts",2025-11-08T20:46:11Z,976,0,,,2025-11-16T21:43:03.857521,False,,"tomer lost game, his honor forever etched our hearts",en,76,15,True,2025-11-16T21:43:12.703023
